,user_id,age,annual_income,purchase_amount,loyalty_score,purchase_frequency,region_North,region_South,region_West
22,23,0.5704931314401336,0.4914314295016463,0.24592413100756502,0.3724868645151256,0.2639149113083804,True,False,False
23,24,-0.39398696922661214,-0.12368860171529014,-0.25494335341615526,-0.3135097776335638,-0.17532808793214108,False,True,False
24,25,-0.07249360233769689,0.13993426880625404,0.03126663768311348,0.05587302967726909,0.044293411688119656,False,False,False
25,26,0.8919864983290489,0.8429285901970386,0.7467916154312852,0.7946386442989348,0.7031579105489019,False,False,True
26,27,-0.7154803361155274,-0.4751857624106824,-0.46960084674060676,-0.5245856675254684,-0.39494958755240184,True,False,False
27,28,-1.0369737030044426,-0.8266829231060746,-1.0420208289391442,-1.1578133372011818,-1.053814086413184,False,True,False
28,29,1.3206443208476024,1.1944257508924307,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
29,30,0.14183530892157994,0.2278085589801021,0.17437163323274785,0.21417994709619734,0.48353641092864114,False,False,False
30,31,-0.5011514248562505,-0.2115628918891382,-0.541153344515424,-0.15520286021463553,-0.17532808793214108,True,False,False
31,32,0.4633286758104952,0.5793057196754944,0.3174766287823822,0.5307937819340538,0.2639149113083804,False,True,False
32,33,-0.8226447917451658,-0.6509343427583786,-0.7558108378398755,-0.6828925849443966,-0.8341925867929233,False,False,True
33,34,-1.2513026142637194,-1.266054373975315,-1.3997833178132302,-1.4744271720390383,-1.2734355860334448,True,False,False
34,35,1.7493021433661562,1.545922911587823,1.5338690909542743,1.4278663139746477,1.8012654086502056,False,True,False
35,36,-1.4656315255229964,-1.0903057936276188,-1.6144408111376816,-1.2105823096741577,-1.7126785852739663,False,False,True
36,37,0.9991509539586872,0.9308028803708867,0.8898966109809197,0.9001765892448866,0.9227794101691627,True,False,False
37,38,-0.9298092473748042,-0.7388086329322265,-0.8989158333895099,-0.9467374473092772,-0.6145710871726626,False,True,False
38,39,1.5349732321068794,1.3701743312401269,1.3907640954046399,1.322328369028696,1.5816439090299448,False,False,True
39,40,-1.144138158634081,-1.0024315034537707,-1.2566783222635958,-1.368889227093086,-1.2734355860334448,True,False,False
40,41,0.03467085329194153,-0.03581431154144209,0.10281913545793066,0.10864200215024501,0.2639149113083804,False,True,False
41,42,-0.1796580579673353,0.05205997863240598,-0.0402858600917037,0.0031040572042927016,0.044293411688119656,False,False,True
42,43,0.7848220426994105,0.7550543000231905,0.603686619881651,0.689100699352982,0.48353641092864114,True,False,False
43,44,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
44,45,1.427808776477241,1.2823000410662788,1.3192115976298227,1.269559396555719,1.3620224094096842,False,False,True
45,46,-1.0369737030044426,-0.9145572132799227,-1.4713358155880474,-1.2633512821471338,-1.4930570856537055,True,False,False
46,47,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.5307937819340538,0.2639149113083804,False,True,False
47,48,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
48,49,-0.2868225135969737,-0.29943718206298625,-0.18339085564133806,-0.15520286021463553,-0.17532808793214108,True,False,False
49,50,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
50,51,1.1063154095883256,1.0186771705447346,1.1761066020801882,1.1112524791367913,0.9227794101691627,False,False,True
51,52,-1.3584670698933579,-1.1781800838014669,-1.328230820038413,-1.31612025462011,-1.2734355860334448,True,False,False
52,53,0.677657587069772,0.6671800098493424,0.5321341221068338,0.6363317268800062,0.48353641092864114,False,True,False
53,54,0.14183530892157994,0.2278085589801021,0.17437163323274785,0.21417994709619734,0.044293411688119656,False,False,True
54,55,-0.07249360233769689,0.13993426880625404,0.03126663768311348,0.05587302967726909,0.044293411688119656,True,False,False
55,56,1.6421376877365177,1.458048621413975,1.462316593179457,1.3750973415016718,1.5816439090299448,False,True,False
56,57,-0.7154803361155274,-0.4751857624106824,-0.46960084674060676,-0.5245856675254684,-0.39494958755240184,False,False,True
57,58,-0.8226447917451658,-0.5630600525845305,-0.6127058422902412,-0.6301236124714207,-0.6145710871726626,True,False,False
58,59,0.35616422018085675,0.40355713932779824,0.675239117656468,0.741869671825958,0.7031579105489019,False,True,False
59,60,1.7493021433661562,1.545922911587823,1.5338690909542743,1.4278663139746477,1.8012654086502056,False,False,True
60,61,-1.0369737030044426,-1.0024315034537707,-1.1135733267139614,-1.31612025462011,-1.053814086413184,True,False,False
61,62,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
62,63,1.3206443208476024,1.1944257508924307,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
63,64,-1.2513026142637194,-1.266054373975315,-1.3997833178132302,-1.4744271720390383,-1.2734355860334448,True,False,False
64,65,0.4633286758104952,0.4914314295016463,0.3174766287823822,0.5307937819340538,0.2639149113083804,False,True,False
65,66,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.4780248094610779,0.48353641092864114,False,False,True
66,67,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,True,False,False
67,68,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
68,69,0.9991509539586872,0.9308028803708867,0.8898966109809197,0.9001765892448866,0.9227794101691627,False,False,True
69,70,-0.9298092473748042,-0.7388086329322265,-0.8989158333895099,-0.9467374473092772,-0.8341925867929233,True,False,False
70,71,0.03467085329194153,-0.03581431154144209,0.10281913545793066,0.10864200215024501,0.2639149113083804,False,True,False
71,72,-0.1796580579673353,0.05205997863240598,-0.0402858600917037,0.0031040572042927016,0.044293411688119656,False,False,True
72,73,0.7848220426994105,0.7550543000231905,0.603686619881651,0.689100699352982,0.48353641092864114,True,False,False
73,74,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
74,75,1.427808776477241,1.2823000410662788,1.3192115976298227,1.269559396555719,1.3620224094096842,False,False,True
75,76,-1.144138158634081,-1.0024315034537707,-1.2566783222635958,-1.368889227093086,-1.2734355860334448,True,False,False
76,77,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.5307937819340538,0.2639149113083804,False,True,False
77,78,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
78,79,-0.2868225135969737,-0.29943718206298625,-0.18339085564133806,-0.15520286021463553,-0.17532808793214108,True,False,False
79,80,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
80,81,1.1063154095883256,1.0186771705447346,1.1761066020801882,1.1112524791367913,0.9227794101691627,False,False,True
81,82,-1.3584670698933579,-1.1781800838014669,-1.328230820038413,-1.31612025462011,-1.2734355860334448,True,False,False
82,83,0.677657587069772,0.6671800098493424,0.5321341221068338,0.6363317268800062,0.48353641092864114,False,True,False
83,84,0.14183530892157994,0.2278085589801021,0.17437163323274785,0.21417994709619734,0.044293411688119656,False,False,True
84,85,-0.07249360233769689,0.13993426880625404,0.03126663768311348,0.05587302967726909,0.044293411688119656,True,False,False
85,86,1.6421376877365177,1.458048621413975,1.462316593179457,1.3750973415016718,1.5816439090299448,False,True,False
86,87,-0.7154803361155274,-0.4751857624106824,-0.46960084674060676,-0.5245856675254684,-0.39494958755240184,False,False,True
87,88,-0.8226447917451658,-0.5630600525845305,-0.6127058422902412,-0.6301236124714207,-0.6145710871726626,True,False,False
88,89,0.35616422018085675,0.40355713932779824,0.675239117656468,0.741869671825958,0.7031579105489019,False,True,False
89,90,1.7493021433661562,1.545922911587823,1.5338690909542743,1.4278663139746477,1.8012654086502056,False,False,True
90,91,-1.0369737030044426,-1.0024315034537707,-1.1135733267139614,-1.31612025462011,-1.053814086413184,True,False,False
91,92,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
92,93,1.3206443208476024,1.1944257508924307,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
93,94,-1.2513026142637194,-1.266054373975315,-1.3997833178132302,-1.4744271720390383,-1.2734355860334448,True,False,False
94,95,0.4633286758104952,0.4914314295016463,0.3174766287823822,0.5307937819340538,0.2639149113083804,False,True,False
95,96,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.4780248094610779,0.48353641092864114,False,False,True
96,97,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,True,False,False
97,98,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
98,99,0.9991509539586872,0.9308028803708867,0.8898966109809197,0.9001765892448866,0.9227794101691627,False,False,True
99,100,-0.9298092473748042,-0.7388086329322265,-0.8989158333895099,-0.9467374473092772,-0.8341925867929233,True,False,False
100,101,0.03467085329194153,-0.03581431154144209,0.10281913545793066,0.10864200215024501,0.2639149113083804,False,True,False
101,102,-0.1796580579673353,0.05205997863240598,-0.0402858600917037,0.0031040572042927016,0.044293411688119656,False,False,True
102,103,0.7848220426994105,0.7550543000231905,0.603686619881651,0.689100699352982,0.48353641092864114,True,False,False
103,104,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
104,105,1.427808776477241,1.2823000410662788,1.3192115976298227,1.269559396555719,1.3620224094096842,False,False,True
105,106,-1.144138158634081,-1.0024315034537707,-1.2566783222635958,-1.368889227093086,-1.2734355860334448,True,False,False
106,107,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.5307937819340538,0.2639149113083804,False,True,False
107,108,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
108,109,-0.2868225135969737,-0.29943718206298625,-0.18339085564133806,-0.15520286021463553,-0.17532808793214108,True,False,False
109,110,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
110,111,1.1063154095883256,1.0186771705447346,1.1761066020801882,1.1112524791367913,0.9227794101691627,False,False,True
111,112,-1.3584670698933579,-1.1781800838014669,-1.328230820038413,-1.31612025462011,-1.2734355860334448,True,False,False
112,113,0.677657587069772,0.6671800098493424,0.5321341221068338,0.6363317268800062,0.48353641092864114,False,True,False
113,114,0.14183530892157994,0.2278085589801021,0.17437163323274785,0.21417994709619734,0.044293411688119656,False,False,True
114,115,-0.07249360233769689,0.13993426880625404,0.03126663768311348,0.05587302967726909,0.044293411688119656,True,False,False
115,116,1.6421376877365177,1.458048621413975,1.462316593179457,1.3750973415016718,1.5816439090299448,False,True,False
116,117,-0.7154803361155274,-0.4751857624106824,-0.46960084674060676,-0.5245856675254684,-0.39494958755240184,False,False,True
117,118,-0.8226447917451658,-0.5630600525845305,-0.6127058422902412,-0.6301236124714207,-0.6145710871726626,True,False,False
118,119,0.35616422018085675,0.40355713932779824,0.675239117656468,0.741869671825958,0.7031579105489019,False,True,False
119,120,1.7493021433661562,1.545922911587823,1.5338690909542743,1.4278663139746477,1.8012654086502056,False,False,True
120,121,-1.0369737030044426,-1.0024315034537707,-1.1135733267139614,-1.31612025462011,-1.053814086413184,True,False,False
121,122,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
122,123,1.3206443208476024,1.1944257508924307,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
123,124,-1.2513026142637194,-1.266054373975315,-1.3997833178132302,-1.4744271720390383,-1.2734355860334448,True,False,False
124,125,0.4633286758104952,0.4914314295016463,0.3174766287823822,0.5307937819340538,0.2639149113083804,False,True,False
125,126,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.4780248094610779,0.48353641092864114,False,False,True
126,127,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,True,False,False
127,128,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
128,129,0.9991509539586872,0.9308028803708867,0.8898966109809197,0.9001765892448866,0.9227794101691627,False,False,True
129,130,-0.9298092473748042,-0.7388086329322265,-0.8989158333895099,-0.9467374473092772,-0.8341925867929233,True,False,False
130,131,0.03467085329194153,-0.03581431154144209,0.10281913545793066,0.10864200215024501,0.2639149113083804,False,True,False
131,132,-0.1796580579673353,0.05205997863240598,-0.0402858600917037,0.0031040572042927016,0.044293411688119656,False,False,True
132,133,0.7848220426994105,0.7550543000231905,0.603686619881651,0.689100699352982,0.48353641092864114,True,False,False
133,134,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
134,135,1.427808776477241,1.2823000410662788,1.3192115976298227,1.269559396555719,1.3620224094096842,False,False,True
135,136,-1.144138158634081,-1.0024315034537707,-1.2566783222635958,-1.368889227093086,-1.2734355860334448,True,False,False
136,137,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.5307937819340538,0.2639149113083804,False,True,False
137,138,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
138,139,-0.2868225135969737,-0.29943718206298625,-0.18339085564133806,-0.15520286021463553,-0.17532808793214108,True,False,False
139,140,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
140,141,1.1063154095883256,1.0186771705447346,1.1761066020801882,1.1112524791367913,0.9227794101691627,False,False,True
141,142,-1.3584670698933579,-1.1781800838014669,-1.328230820038413,-1.31612025462011,-1.2734355860334448,True,False,False
142,143,0.677657587069772,0.6671800098493424,0.5321341221068338,0.6363317268800062,0.48353641092864114,False,True,False
143,144,0.14183530892157994,0.2278085589801021,0.17437163323274785,0.21417994709619734,0.044293411688119656,False,False,True
144,145,-0.07249360233769689,0.13993426880625404,0.03126663768311348,0.05587302967726909,0.044293411688119656,True,False,False
145,146,1.6421376877365177,1.458048621413975,1.462316593179457,1.3750973415016718,1.5816439090299448,False,True,False
146,147,-0.7154803361155274,-0.4751857624106824,-0.46960084674060676,-0.5245856675254684,-0.39494958755240184,False,False,True
147,148,-0.8226447917451658,-0.5630600525845305,-0.6127058422902412,-0.6301236124714207,-0.6145710871726626,True,False,False
148,149,0.35616422018085675,0.40355713932779824,0.675239117656468,0.741869671825958,0.7031579105489019,False,True,False
149,150,1.7493021433661562,1.545922911587823,1.5338690909542743,1.4278663139746477,1.8012654086502056,False,False,True
150,151,-1.0369737030044426,-1.0024315034537707,-1.1135733267139614,-1.31612025462011,-1.053814086413184,True,False,False
151,152,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
152,153,1.3206443208476024,1.1944257508924307,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
153,154,-1.2513026142637194,-1.266054373975315,-1.3997833178132302,-1.4744271720390383,-1.2734355860334448,True,False,False
154,155,0.4633286758104952,0.4914314295016463,0.3174766287823822,0.5307937819340538,0.2639149113083804,False,True,False
155,156,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.4780248094610779,0.48353641092864114,False,False,True
156,157,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,True,False,False
157,158,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
158,159,0.9991509539586872,0.9308028803708867,0.8898966109809197,0.9001765892448866,0.9227794101691627,False,False,True
159,160,-0.9298092473748042,-0.7388086329322265,-0.8989158333895099,-0.9467374473092772,-0.8341925867929233,True,False,False
160,161,0.03467085329194153,-0.03581431154144209,0.10281913545793066,0.10864200215024501,0.2639149113083804,False,True,False
161,162,-0.1796580579673353,0.05205997863240598,-0.0402858600917037,0.0031040572042927016,0.044293411688119656,False,False,True
162,163,0.7848220426994105,0.7550543000231905,0.603686619881651,0.689100699352982,0.48353641092864114,True,False,False
163,164,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
164,165,1.427808776477241,1.2823000410662788,1.3192115976298227,1.269559396555719,1.3620224094096842,False,False,True
165,166,-1.144138158634081,-1.0024315034537707,-1.2566783222635958,-1.368889227093086,-1.2734355860334448,True,False,False
166,167,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.5307937819340538,0.2639149113083804,False,True,False
167,168,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
168,169,-0.2868225135969737,-0.29943718206298625,-0.18339085564133806,-0.15520286021463553,-0.17532808793214108,True,False,False
169,170,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
170,171,1.1063154095883256,1.0186771705447346,1.1761066020801882,1.1112524791367913,0.9227794101691627,False,False,True
171,172,-1.3584670698933579,-1.1781800838014669,-1.328230820038413,-1.31612025462011,-1.2734355860334448,True,False,False
172,173,0.677657587069772,0.6671800098493424,0.5321341221068338,0.6363317268800062,0.48353641092864114,False,True,False
173,174,0.14183530892157994,0.2278085589801021,0.17437163323274785,0.21417994709619734,0.044293411688119656,False,False,True
174,175,-0.07249360233769689,0.13993426880625404,0.03126663768311348,0.05587302967726909,0.044293411688119656,True,False,False
175,176,1.6421376877365177,1.458048621413975,1.462316593179457,1.3750973415016718,1.5816439090299448,False,True,False
176,177,-0.7154803361155274,-0.4751857624106824,-0.46960084674060676,-0.5245856675254684,-0.39494958755240184,False,False,True
177,178,-0.8226447917451658,-0.5630600525845305,-0.6127058422902412,-0.6301236124714207,-0.6145710871726626,True,False,False
178,179,0.35616422018085675,0.40355713932779824,0.675239117656468,0.741869671825958,0.7031579105489019,False,True,False
179,180,1.7493021433661562,1.545922911587823,1.5338690909542743,1.4278663139746477,1.8012654086502056,False,False,True
180,181,-1.0369737030044426,-1.0024315034537707,-1.1135733267139614,-1.31612025462011,-1.053814086413184,True,False,False
181,182,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
182,183,1.3206443208476024,1.1944257508924307,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
183,184,-1.2513026142637194,-1.266054373975315,-1.3997833178132302,-1.4744271720390383,-1.2734355860334448,True,False,False
184,185,0.4633286758104952,0.4914314295016463,0.3174766287823822,0.5307937819340538,0.2639149113083804,False,True,False
185,186,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.4780248094610779,0.48353641092864114,False,False,True
186,187,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,True,False,False
187,188,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
188,189,0.9991509539586872,0.9308028803708867,0.8898966109809197,0.9001765892448866,0.9227794101691627,False,False,True
189,190,-0.9298092473748042,-0.7388086329322265,-0.8989158333895099,-0.9467374473092772,-0.8341925867929233,True,False,False
190,191,0.03467085329194153,-0.03581431154144209,0.10281913545793066,0.10864200215024501,0.2639149113083804,False,True,False
191,192,-0.1796580579673353,0.05205997863240598,-0.0402858600917037,0.0031040572042927016,0.044293411688119656,False,False,True
192,193,0.7848220426994105,0.7550543000231905,0.603686619881651,0.689100699352982,0.48353641092864114,True,False,False
193,194,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
194,195,1.427808776477241,1.2823000410662788,1.3192115976298227,1.269559396555719,1.3620224094096842,False,False,True
195,196,-1.144138158634081,-1.0024315034537707,-1.2566783222635958,-1.368889227093086,-1.2734355860334448,True,False,False
196,197,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.5307937819340538,0.2639149113083804,False,True,False
197,198,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
198,199,-0.2868225135969737,-0.29943718206298625,-0.18339085564133806,-0.15520286021463553,-0.17532808793214108,True,False,False
199,200,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
200,201,1.1063154095883256,1.0186771705447346,1.1761066020801882,1.1112524791367913,0.9227794101691627,False,False,True
201,202,-1.3584670698933579,-1.1781800838014669,-1.328230820038413,-1.31612025462011,-1.2734355860334448,True,False,False
202,203,0.677657587069772,0.6671800098493424,0.5321341221068338,0.6363317268800062,0.48353641092864114,False,True,False
203,204,0.14183530892157994,0.2278085589801021,0.17437163323274785,0.21417994709619734,0.044293411688119656,False,False,True
204,205,-0.07249360233769689,0.13993426880625404,0.03126663768311348,0.05587302967726909,0.044293411688119656,True,False,False
205,206,1.6421376877365177,1.458048621413975,1.462316593179457,1.3750973415016718,1.5816439090299448,False,True,False
206,207,-0.7154803361155274,-0.4751857624106824,-0.46960084674060676,-0.5245856675254684,-0.39494958755240184,False,False,True
207,208,-0.8226447917451658,-0.5630600525845305,-0.6127058422902412,-0.6301236124714207,-0.6145710871726626,True,False,False
208,209,0.35616422018085675,0.40355713932779824,0.675239117656468,0.741869671825958,0.7031579105489019,False,True,False
209,210,1.7493021433661562,1.545922911587823,1.5338690909542743,1.4278663139746477,1.8012654086502056,False,False,True
210,211,-1.0369737030044426,-1.0024315034537707,-1.1135733267139614,-1.31612025462011,-1.053814086413184,True,False,False
211,212,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
212,213,1.3206443208476024,1.1944257508924307,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
213,214,-1.2513026142637194,-1.266054373975315,-1.3997833178132302,-1.4744271720390383,-1.2734355860334448,True,False,False
214,215,0.4633286758104952,0.4914314295016463,0.3174766287823822,0.5307937819340538,0.2639149113083804,False,True,False
215,216,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.4780248094610779,0.48353641092864114,False,False,True
216,217,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,True,False,False
217,218,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
218,219,0.9991509539586872,0.9308028803708867,0.8898966109809197,0.9001765892448866,0.9227794101691627,False,False,True
219,220,-0.9298092473748042,-0.7388086329322265,-0.8989158333895099,-0.9467374473092772,-0.8341925867929233,True,False,False
220,221,0.03467085329194153,-0.03581431154144209,0.10281913545793066,0.10864200215024501,0.2639149113083804,False,True,False
221,222,-0.1796580579673353,0.05205997863240598,-0.0402858600917037,0.0031040572042927016,0.044293411688119656,False,False,True
222,223,0.7848220426994105,0.7550543000231905,0.603686619881651,0.689100699352982,0.48353641092864114,True,False,False
223,224,-0.6083158804858889,-0.3873114722368343,-0.3264958511909724,-0.4190477225795161,-0.39494958755240184,False,True,False
224,225,1.427808776477241,1.2823000410662788,1.3192115976298227,1.269559396555719,1.3620224094096842,False,False,True
225,226,-1.144138158634081,-1.0024315034537707,-1.2566783222635958,-1.368889227093086,-1.2734355860334448,True,False,False
226,227,0.24899976455121836,0.3156828491539502,0.3890291265571994,0.5307937819340538,0.2639149113083804,False,True,False
227,228,1.2134798652179641,1.1065514607185827,1.2476590998550054,1.1640214516097673,1.1424009097894234,False,False,True
228,229,-0.2868225135969737,-0.29943718206298625,-0.18339085564133806,-0.15520286021463553,-0.17532808793214108,True,False,False
229,230,-1.5727959811526346,-2.2326715658876437,-1.8290983044621332,-1.8438099793498712,-1.932300084894227,False,True,False
230,231,1.1063154095883256,1.0186771705447346,1.1761066020801882,1.1112524791367913,0.9227794101691627,False,False,True
231,232,-1.3584670698933579,-1.1781800838014669,-1.328230820038413,-1.31612025462011,-1.2734355860334448,True,False,False
232,233,0.677657587069772,0.6671800098493424,0.5321341221068338,0.6363317268800062,0.48353641092864114,False,True,False
233,234,0.14183530892157994,0.2278085589801021,0.17437163323274785,0.21417994709619734,0.044293411688119656,False,False,True
234,235,-0.07249360233769689,0.13993426880625404,0.03126663768311348,0.05587302967726909,0.044293411688119656,True,False,False
235,236,1.6421376877365177,1.458048621413975,1.462316593179457,1.3750973415016718,1.5816439090299448,False,True,False
236,237,-0.7154803361155274,-0.4751857624106824,-0.46960084674060676,-0.5245856675254684,-0.39494958755240184,False,False,True
237,238,-0.8226447917451658,-0.5630600525845305,-0.6127058422902412,-0.6301236124714207,-0.6145710871726626,True,False,False
